epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,500.391,0.72499,0.06574,0.06043,0.441,1.01276,0.99961,1,0.995,0.75418,0.98712,0.9875,0.98729,0.98729,1.00218,0.08861,0.00353,0.36543,1.24456,0.0009968,0.0009968,0.0009968
78,506.854,0.72787,0.06083,0.06205,0.43526,1.01138,0.99961,1,0.995,0.78607,0.98711,0.9875,0.98777,0.98777,0.92586,0.08274,0.00265,0.35214,1.17575,0.0009836,0.0009836,0.0009836
79,513.308,0.72424,0.05594,0.05596,0.4296,1.00978,0.99959,1,0.995,0.77358,0.9871,0.9875,0.9869,0.98658,0.98924,0.08495,0.00733,0.35365,1.23561,0.0009704,0.0009704,0.0009704
80,519.819,0.71915,0.06063,0.05443,0.43683,1.00977,0.99969,1,0.995,0.75643,0.98719,0.9875,0.98572,0.98533,1.04003,0.08571,0.00987,0.36932,1.28365,0.0009572,0.0009572,0.0009572
81,526.316,0.70174,0.06244,0.05383,0.4193,0.9995,1,0.99957,0.995,0.76292,0.98749,0.98707,0.98605,0.98605,1.03217,0.08214,0.00215,0.3783,1.27756,0.000944,0.000944,0.000944
82,532.842,0.69378,0.05479,0.0473,0.42126,0.99938,0.99342,1,0.99488,0.78455,0.981,0.9875,0.98584,0.98584,0.94059,0.08041,0.00863,0.35034,1.18614,0.0009308,0.0009308,0.0009308
83,539.227,0.69941,0.05944,0.05024,0.4266,1.01435,0.99959,1,0.995,0.75049,0.9871,0.9875,0.98715,0.98715,1.0471,0.08453,0.00354,0.36483,1.26362,0.0009176,0.0009176,0.0009176
84,545.431,0.69688,0.05603,0.04547,0.41818,0.99606,0.99954,1,0.995,0.76433,0.98705,0.9875,0.98699,0.98699,1.02684,0.08452,0.00416,0.36411,1.27582,0.0009044,0.0009044,0.0009044
85,551.699,0.67261,0.05159,0.04529,0.40314,0.9903,0.99368,1,0.995,0.77133,0.98126,0.9875,0.98886,0.98886,0.99523,0.08068,0.00207,0.35842,1.24865,0.0008912,0.0008912,0.0008912
86,558.032,0.69029,0.05387,0.04882,0.42061,0.99773,0.99962,1,0.995,0.77212,0.98712,0.9875,0.98583,0.98583,1.00835,0.08382,0.00213,0.35876,1.24107,0.000878,0.000878,0.000878
87,564.457,0.68345,0.05713,0.04423,0.41159,0.99106,0.9996,1,0.995,0.75352,0.98711,0.9875,0.9863,0.9863,1.05589,0.08225,0.00297,0.37328,1.3017,0.0008648,0.0008648,0.0008648
88,571.102,0.67282,0.05148,0.04597,0.40991,0.98835,0.9996,1,0.995,0.75312,0.98711,0.9875,0.9874,0.9874,1.05352,0.08336,0.00312,0.36489,1.30325,0.0008516,0.0008516,0.0008516
89,577.629,0.66797,0.0511,0.04805,0.40706,0.98932,0.99955,1,0.995,0.75316,0.98706,0.9875,0.9894,0.9894,1.02219,0.08109,0.00182,0.36247,1.27773,0.0008384,0.0008384,0.0008384
90,583.967,0.68826,0.05245,0.04862,0.41974,0.987,0.99954,1,0.995,0.7657,0.98704,0.9875,0.98526,0.98526,1.00107,0.08369,0.00314,0.35972,1.242,0.0008252,0.0008252,0.0008252
91,590.607,0.67535,0.04217,0.04527,0.40606,0.99317,0.9996,1,0.995,0.76736,0.98711,0.9875,0.98689,0.98689,1.01952,0.08089,0.00265,0.35907,1.26362,0.000812,0.000812,0.000812
92,596.97,0.65646,0.05254,0.04185,0.40301,0.97431,0.99962,1,0.995,0.75824,0.98711,0.9875,0.9887,0.98837,1.03728,0.0827,0.00261,0.36066,1.27779,0.0007988,0.0007988,0.0007988
93,603.495,0.65679,0.05359,0.05601,0.40477,0.98609,0.99963,1,0.995,0.74663,0.98714,0.9875,0.99011,0.99011,1.06575,0.08208,0.0019,0.36411,1.31506,0.0007856,0.0007856,0.0007856
94,609.947,0.66321,0.04913,0.03873,0.40467,0.9876,0.99962,1,0.995,0.77786,0.98712,0.9875,0.98938,0.98938,0.9737,0.0804,0.00276,0.34223,1.24615,0.0007724,0.0007724,0.0007724
95,616.349,0.67451,0.04753,0.04691,0.40213,0.98629,0.9996,1,0.995,0.78736,0.98711,0.9875,0.98774,0.98774,0.92351,0.08275,0.00332,0.34436,1.2026,0.0007592,0.0007592,0.0007592
